Date,S&P Composite 1500,S&P GSCI Copper,S&P GSCI Crude Oil,S&P GSCI Gold,S&P GSCI,S&P U.S. Aggregate Bond Index,S&P U.S. TIPS Index (USD),S&P United States REIT (USD),EWP,CumSum
2015-02-01,5.356963378580504,6.962335645314955,4.632123225861784,-5.238987167150766,8.194746204945691,-0.7912690179538107,-1.2491063158897697,-3.6711219921176985,1.774460495198861,-8.573819564184266
2015-03-01,-1.330347380518604,2.685581188553099,-3.7562304069370223,-2.417374608638201,-5.804306613504917,0.43341193444358384,-0.400935080161402,1.418893240292174,-1.1464134658089111,-9.720233029993178
2015-04-01,0.5777447088897381,4.8463280901907435,23.468500105025015,0.07393912395794455,11.896716731871336,-0.26815037843281875,0.6852074775559713,-6.090765155642375,4.398690087926944,-5.321542942066233
2015-05-01,1.1432550005804898,-5.3697858713879,1.5394309345704849,0.693128607272786,-1.2954926812474787,-0.22868350011012728,-0.9323625662515878,-0.40728362906158333,-0.6072242132043646,-5.928767155270598
2015-06-01,-1.9192801094141343,-4.111177608114646,-1.0838924436836095,-1.4664617679591818,0.5014394596250416,-0.9264245817456884,-0.855077103679025,-5.105010892720141,-1.8707356309614231,-7.799502786232021
2015-07-01,1.7677289780118732,-9.435972325489173,-22.599210892742427,-6.69104283234816,-15.017369276709946,0.6504674854430625,0.4359888056947536,5.358525495655709,-5.691360570310539,-13.49086335654256
2015-08-01,-6.101679094314072,-1.2447342248183002,5.979166565483496,3.4347254095970947,1.1406915652870109,-0.24108598677814452,-0.8691047247267769,-6.434263707247334,-0.5420355246896282,-14.032898881232187
2015-09-01,-2.574000868868387,0.9378296866754843,-7.658218825437135,-1.4429600689444877,-5.546269379072277,0.6319773750594115,-0.4071376750223177,2.5793157811706102,-1.6849329968048874,-15.717831878037074
2015-10-01,7.7895284054201985,-0.8324913517853916,3.952417536031605,2.4098608927021425,1.3257513515839148,0.057391254278482684,0.28812409511578263,5.420739372355521,2.551415194462782,-13.166416683574294
2015-11-01,0.271319315379559,-10.705309260278128,-10.809723519505843,-6.831979224609796,-7.688802944803252,-0.24353739153923915,-0.1238934964436833,-0.7581188062445898,-4.611255666005622,-17.777672349579916
2015-12-01,-1.9359495068555277,2.691397234654147,-10.98902900660008,-0.3634834179663371,-7.329811827563548,-0.31029962034085923,-0.8106919014323144,1.3559806217197656,-2.2114859280480945,-19.98915827762801
2016-01-01,-5.080211197806617,-2.933925577053964,-8.235910077137953,5.252011835009329,-3.22717869358895,1.2235126284719011,1.439098224437474,-3.4408146934607697,-1.8754271938911937,-21.864585471519206
2016-02-01,-0.12048459281247537,3.053291668460467,2.390598028795754,10.315737774112554,1.4096626123040523,0.5791172264201894,1.0089675932728137,-0.42170701727100024,2.2768979116602943,-19.58768755985891
2016-03-01,6.615554438894922,3.5207566323759987,13.69334829807418,0.223495294283782,6.5377547616761955,0.8685189300473906,1.6946484864177602,9.495769535425802,5.331230797149504,-14.256456762709407
2016-04-01,0.40181491287301085,4.16999813320248,19.036721852552972,4.4510318689665045,11.12486072246288,0.3628269990881061,0.19356006455119035,-2.6413110643556115,4.637437936167692,-9.619018826541716
2016-05-01,1.6167789479931804,-7.7011134178388785,7.036026853980182,-5.739018590374123,3.041170504458679,-0.013482032241463049,-0.6289191492548918,2.0461206509949537,-0.04280452903529519,-9.661823355577011
2016-06-01,0.2621535476076797,3.8164472878361,-0.8994559630261745,8.303306336687587,1.0782500103217352,1.618210344829074,2.1004804761599605,6.231189689467054,2.8138227162353773,-6.848000639341634
2016-07-01,3.6148144350250266,1.6499345346039807,-14.346266477480917,2.8174612295065127,-9.50890019819629,0.6114447397915113,0.696661710440416,4.259933777829794,-1.275614531059996,-8.12361517040163
2016-08-01,-0.03251974625972931,-6.439605934814008,7.852243392493441,-3.408303837732818,2.7543001447816073,-0.0949704846095134,-0.3406151841204075,-4.046456646526641,-0.46949103709850865,-8.593106207500139
2016-09-01,-0.06449824606924448,5.332023751546355,8.414933532380164,0.4890643636917602,4.7910080730719,-0.05449583403867031,0.5410071742390499,-2.154864098758824,2.1617723395078112,-6.431333867992326
2016-10-01,-2.085116576862933,-0.141594840482262,-2.6134049644427892,-3.3209667791508246,-0.6947415190072026,-0.7175579334946058,-0.37722662949959407,-6.042673147081013,-1.999160298752653,-8.43049416674498
2016-11-01,3.9808453712160574,18.622810858900074,6.313461133769671,-7.975852734085109,4.521874354395594,-2.234189239167328,-1.7744779966178292,-1.6981994004729328,2.4695340434922746,-5.960960123252705
2016-12-01,1.891090529969397,-4.931088846092225,8.59130923661745,-1.829216744914064,5.498013139296365,0.1532630841078908,-0.053124416344196845,4.0662386776218025,1.6733105825328027,-4.287649540719903
2017-01-01,1.7052560451038534,8.23414533984318,-1.4122850611706705,5.117166423488517,-0.49460303008472817,0.23385343343338416,0.8115399729507478,-0.4391852836913013,1.719485979984123,-2.56816356073578
2017-02-01,3.5043572479478535,-0.07165513672837687,2.363224086268556,3.4795260661798944,1.6481200996285805,0.7298897785951053,0.45279837277087953,3.478086832006999,1.9480434183336865,-0.6201201424020932
2017-03-01,-0.05218126030033243,-2.187940717599257,-6.2224565095014395,-0.1640776666406829,-3.453240310766126,-0.011558216761775597,-0.055688755692662184,-3.2975587564706643,-1.9305877742166175,-2.5507079166187108
2017-04-01,0.9128795183666716,-1.6766296813954917,-2.3753348564541588,1.391623702049083,-1.3580256217843645,0.7091050769600593,0.5530043905098259,-0.11615969226688172,-0.24494214550190713,-2.7956500621206177
2017-05-01,0.9425541447686925,-0.8424174226818626,-1.6044472284802103,0.6153996048931187,-1.156870623334394,0.6935931511306004,0.0005238328313783569,-1.0724883194374146,-0.30301910753876143,-3.098669169659379
2017-06-01,0.6450121460636615,4.531484377494255,-4.478822267691451,-2.5846779571051304,-1.3501175567453227,-0.04466124415950512,-0.9027461510467516,1.7386330534795547,-0.30573694996383627,-3.4044061196232156
2017-07-01,1.8204338488041483,7.027211604711148,8.928479230312025,2.515376897530619,4.224676979760278,0.4237990342638498,0.4531021256596879,1.0222425236392385,3.301915280585124,-0.10249083903809131
2017-08-01,-0.11334961939081234,6.456828999891185,-5.742269885302253,3.8013183787126703,-0.44004959871221105,0.7986552710213868,1.0066188422723554,-0.5840184045249774,0.6479667479959178,0.5454759089578265
2017-09-01,2.214644297344115,-4.605534885623985,9.202051845406833,-2.814588728429246,3.438561289512343,-0.493892984788058,-0.5780595680630052,-0.4436231279238534,0.739944767179393,1.2854206761372193
2017-10-01,2.1614902789442336,5.714157912724527,5.312278275553162,-1.0881244683281555,3.9544183891212947,0.006762455771924802,0.20481793350923816,-1.339060662452396,1.8658425143554784,3.151263190492698
2017-11-01,2.8525060517957,-1.0875070851970592,5.584824230482832,0.5443797615163337,2.242867492184941,-0.11745195875800807,0.12199597815105712,2.4474458346939953,1.5736325381087242,4.724895728601422
2017-12-01,0.8763813417067889,7.0983742126760845,5.284947077464164,2.5520860779883026,4.276530480689544,0.426510804090352,0.8443898842042552,-0.7498834734324777,2.5761670506733765,7.301062779274798
2018-01-01,5.224045028015234,-1.724843515791774,7.0026090561083105,2.584494742417942,3.174477391121444,-1.0312181603100545,-0.7610247760841848,-4.535269356537963,1.2416588011173693,8.542721580392168
2018-02-01,-3.7577787361509407,-2.486687727156822,-4.654493746505994,-1.8330438948479855,-2.82738105108038,-0.7978424351662072,-0.889249464555697,-7.786072771287856,-3.1290687283439853,5.413652852048183
2018-03-01,-2.1909366364883387,-3.0513391671273093,5.474574302715318,0.7721839793686125,2.211514936292447,0.5213902644538693,0.8781995186230462,3.130513717870431,0.9682626144635096,6.381915466511693
2018-04-01,0.36729840793028323,1.4858738728048215,5.684369775527564,-0.5581380462979291,5.015298086607589,-0.7173395953324668,-0.03277980912743672,1.3604674123595784,1.5756312630590006,7.9575467295706925
2018-05-01,2.4261111608617547,0.8666590003551744,-1.9640457443345416,-1.064439642080739,1.2675039634320373,0.40899913569936164,0.3110294434696126,4.019125492661457,0.7838678512580146,8.741414580828707
2018-06-01,0.5157027378642653,-3.100191109324013,10.436579356196729,-3.8884578044283358,1.3696410942662496,-0.008591237865762658,0.5962357101842786,3.5941494750968195,1.1893835277487788,9.930798108577486
2018-07-01,3.425500649821822,-5.013861866415703,-7.210937256119932,-1.653596950332381,-4.570612544133457,0.1325566821736679,-0.4348816862044247,0.5477118874983145,-1.8472651354640115,8.083532973113474
2018-08-01,3.05742857065211,-4.971243770643142,1.726169110720166,-2.1539969779055146,0.9174973129808861,0.5347816059172339,0.6169499706873638,2.928054117332579,0.3319549924677104,8.415487965581185
2018-09-01,0.2103959901346708,4.9286733623377765,4.988935870619271,-0.8507748352208466,3.742215541237015,-0.5108646064585387,-0.8559103540075386,-3.2860907985341026,1.0458225212634633,9.46131048684465
2018-10-01,-7.2801322234825605,-4.144058056291966,-11.127468080733705,1.6364543063085435,-6.225474658369645,-0.6383343988120127,-1.3499619245190275,-2.543763098136842,-3.9590922667546518,5.502218220089997
2018-11-01,1.9695657253654963,3.606579065888049,-23.87987349785188,0.9469085887622075,-11.267983330265407,0.35931526986520135,0.3835653650557047,4.52001167117122,-2.9202388927511755,2.581979327338821
2018-12-01,-9.553009056456341,-3.9283103349151305,-10.052781148246359,4.443093293552658,-7.90476778575443,1.7435185437288503,0.5387558851786101,-8.878158534997404,-4.198957392238693,-1.6169780648998724
2019-01-01,7.93946120555753,3.4708998713005035,17.43698108053444,3.3976300211556287,8.735715841040548,0.9290001371910384,1.3811833898249026,11.06183582689818,6.794088421687847,5.177110356787974
2019-02-01,3.063907196716953,5.578188601740441,6.422482929937267,-0.6548499782242923,4.5086749506153545,-0.0035429178073198564,-0.11533679817002929,0.214955908118164,2.376809986615817,7.553920343403791
2019-03-01,1.5170293964934412,-0.39449507876558876,5.13688186901653,-1.2880777906180918,1.8446372236204711,1.8392202743065411,1.8092490064099853,2.5447523240462178,1.6261496530636883,9.18006999646748
2019-04-01,3.8727369803067457,-1.0364630884473924,6.271446255553192,-0.9621782060980633,2.853079925123636,0.012272926228173997,0.27136274829341334,-0.36389997651005146,1.3647946955562067,10.544864692023687
2019-05-01,-6.8821244541874,-9.518619871812461,-17.24960052424709,1.9992828312209832,-8.877947664864571,1.6725498446848786,1.554650143267744,-0.18764986199606426,-4.686182444741747,5.858682247281939
2019-06-01,6.76227620341745,2.89222205289148,9.39832804189077,7.629908893089343,4.3634614001309195,1.142983677400633,0.779842374084172,0.6209902270560841,4.1987516087451064,10.057433856027046
2019-07-01,1.312052583909673,-1.133379873187279,0.5949327916650371,1.7467544825025105,-0.5538664599280985,0.31448547963741635,0.32786145968456415,1.2443542490356396,0.4816493391649329,10.539083195191978
2019-08-01,-1.8483456616599003,-4.159290531485049,-5.184131546804394,6.271359275020449,-5.92448567011038,2.428420920674923,2.1517217604768546,2.9026347569934274,-0.42026458711175857,10.11881860808022
2019-09-01,1.8439753426606753,0.8951359419367311,-0.4645337903022351,-3.658180048048809,2.1014260279444086,-0.5124045413585687,-0.9239024118556483,2.2818856830156165,0.19542527549902128,10.314243883579241
2019-10-01,2.0301558420679156,1.287262302463854,0.40028421337503506,2.8544401282852516,1.0226368855351775,0.2663341795196339,-0.029164124323644014,1.315151207577181,1.1433875793125505,11.457631462891792
2019-11-01,3.3136801189821763,1.2749672068630868,2.21605943924843,-2.770187097031318,0.5292554393318771,-0.015867096102029077,0.2690426233720178,-1.718150038210986,0.3873500745566569,11.844981537448449
2019-12-01,2.8287582910926257,5.213260643316153,10.295751953405075,3.3926825469034916,6.446401896131803,-0.09616251084858529,0.4100527031716261,-1.2444111227749355,3.4057918000496565,15.250773337498105
2020-01-01,-0.3693448994038562,-10.25298007203691,-16.560510343713286,4.2046643456704285,-11.3802308234634,1.9272749854915228,2.018736509415231,1.0796884185597766,-3.666587734935062,11.584185602563043
2020-02-01,-8.659895927169025,1.3566142003291093,-13.650446587651444,-1.1601734246415751,-7.929628923114251,1.5973154100364373,0.9139462736215243,-8.18383054217976,-4.464512440096123,7.1196731624669205
2020-03-01,-10.447835973793751,-12.280971134208318,-65.0252562929746,2.6281828844777366,-31.665291240001892,-0.6651371107247117,-1.2022847225203859,-19.522075549061093,-17.272583642350874,-10.152910479883955
2020-04-01,12.738324046671789,4.873464760632052,40.5249495345184,6.2050203175403436,2.321891073618221,1.6203572079822925,2.364409012262325,9.274002125022584,9.990302259781,-0.16260822010295412
2020-05-01,4.785036445830537,3.70078827887238,52.23295205401707,3.445989350992018,18.256030389732704,0.5812426648803215,0.5987422697892875,0.5805638223513321,10.522668159558206,10.360059939455251
2020-06-01,2.2061910513045624,11.55360632068244,10.207619945988522,2.8558321382797125,6.081954701066072,0.6987084059990822,1.0292520099924318,3.201867363141031,4.729378992056732,15.089438931511983
2020-07-01,5.361065759851591,6.594303192102657,2.7833705329907366,9.88012139705855,4.385106776559122,1.4784583535073947,2.145148455286894,4.068531228619454,4.58701321199705,19.67645214350903
2020-08-01,6.5476726273391295,4.113011812691381,5.810602623733308,-0.08833787101100166,5.33801293695314,-0.8412688789042444,0.9115864682968322,0.6677619202788643,2.807380204922176,22.48383234843121
2020-09-01,-3.747897746926032,0.20274712704708708,-4.931110994336773,-4.1871648955592145,-2.067231793916513,0.03752591026953134,-0.283379333923528,-3.5601440502012527,-2.317081972193337,20.166750376237875
2020-10-01,-2.234173447233212,0.8058743364148024,-10.687099660394306,-0.7479717523767526,-2.5053832469985826,-0.41474544560226034,-0.5944990413362272,-2.576175551745108,-2.3692717261589555,17.79747865007892
2020-11-01,10.667159981057194,12.244780377718333,24.478492322057143,-5.17577408038663,12.525854995451013,1.0150379041465762,1.0959646654800648,10.302610423513892,8.394265823629699,26.191744473708617
2020-12-01,3.936373940351645,2.493042409433366,6.9911057329897,6.302267923061466,6.079774577112929,0.15721006876701082,1.0711179233080959,2.857167397084859,3.736007496513634,29.92775197022225
2021-01-01,-0.6746292336590076,1.409971647756847,7.575102098253506,-2.213894971246666,5.222929562947409,-0.6086642734707937,0.38389781832892655,0.18077072453517307,1.4094354216806741,31.337187391902923
2021-02-01,3.0191587799360264,14.748219454603618,16.742680735479343,-6.649393199522924,10.265940073115098,-1.3756354201607923,-1.5051075100430134,3.807777395976264,4.881705038672952,36.21889243057587
2021-03-01,4.275160884464846,-3.099531661282684,-2.7400686941554175,-0.6735899482864127,-1.7288347529664128,-1.1728462886648527,-0.12080850989897307,3.918578520212568,-0.1677425563221674,36.05114987425371
2021-04-01,5.030174672202348,11.364431888924075,7.625172256326973,3.0402705591297985,8.006711048239213,0.7433331452922354,1.3182653890475682,7.659242131361865,5.59845013631551,41.649600010569216
2021-05-01,0.6346767000775189,4.490392418783484,4.567550467763426,7.5557392416813585,2.7408849345690323,0.22468325512640108,1.0216261565924034,0.8803455127154303,2.764487335913632,44.414087346482845
2021-06-01,1.9752426999461448,-8.735850092857056,10.374869277002718,-7.11953567089052,3.264307627386709,0.7999358450115124,0.7544533078933102,2.265537587935351,0.44737007267852125,44.86145741916137
2021-07-01,2.0718625271006097,3.812928036337926,1.2539285078641216,2.576762204464522,1.159446498952843,1.0271770214622111,2.4836323328031984,4.728008919617355,2.389218256075348,47.250675675236714
2021-08-01,2.8054008300605005,-1.8388494593544524,-7.0909271275284125,0.15053878637422136,-2.3833957327981103,-0.11329622791729221,-0.1023210826048837,1.7570440556401001,-0.8519757447660412,46.39869993047067
2021-09-01,-4.7044058694187925,-6.028985116889407,9.336614957806578,-3.3158110082582737,5.707549545463408,-0.7944370226608766,-0.6077423501766432,-6.015562786887663,-0.8028474563777088,45.595852474092965
2021-10-01,6.5972794443935,7.097478373899413,10.94738129145033,1.5733742955258978,5.425054499361137,-0.04179571471669696,1.0591722125523173,7.442945714569527,5.012611264629428,50.608463738722385
2021-11-01,-0.9378573820963076,-0.7166144343016101,-21.852847423538122,-0.32098808508508325,-11.435735099685662,0.2841030188024618,0.9021208645586309,-0.7094335465161361,-4.348406510982729,46.26005722773966
2021-12-01,4.426743703256575,2.9098415651302445,13.26533954090423,2.944824628038323,7.308573066525947,-0.33394415589850235,0.13001695633759747,8.092166567060255,4.842945233919334,51.103002461658996
2022-01-01,-5.433470615423497,-1.8772063350188883,16.14743112046586,-1.6802216068017573,10.684334252772953,-1.9228960311109322,-1.7457659773528755,-7.144509175310388,0.8784619540275596,51.98146441568656
2022-02-01,-2.659728508068271,4.03465036663484,8.625178334755269,5.707932990315068,7.786073421342598,-1.2000472644956517,0.7482474651740012,-3.1811695161899634,2.4826421611834864,54.46410657687005
2022-03-01,3.5418804976997675,4.8785771035230745,8.185157830053269,2.9710514023787216,8.940695968064372,-2.5567550429521413,-1.484125227670785,5.963841488421728,3.8050405024397507,58.2691470793098
2022-04-01,-8.840743956489472,-5.876061328630444,5.30585189622419,-2.1127402027896425,4.757239475922237,-3.4548371326305283,-1.9530719498754179,-4.368647956261407,-2.0678763943163108,56.20127068499349
2022-05-01,0.4705883523257959,-3.1388600620178786,9.967015429922144,-3.28154681663384,4.197797122558988,0.5075704072687426,-0.8003121069419028,-6.147116600990765,0.22189196568641045,56.423162650679906
2022-06-01,-8.493122925763652,-13.163607656941135,-7.511760196318007,-2.1735097626696676,-10.064674953762864,-1.4097573602709357,-2.8436919555198226,-7.86723038562136,-6.690919399608431,49.73224325107147
2022-07-01,8.978866367187354,-3.6520807168972214,-5.77462958001338,-1.3403409255381193,-1.7492183731790845,2.0577119724148996,3.9297058097120585,8.59354617802721,1.380445091464215,51.112688342535684
2022-08-01,-4.116432579922802,-0.9851338123120446,-8.812147106920055,-3.113061204100953,-3.6592016660556226,-2.3519168369918964,-2.3921170699594207,-6.12276575771149,-3.9440970042467853,47.1685913382889
2022-09-01,-9.575437363243655,-2.3771412399620995,-11.12320007786206,-3.100117339904307,-8.811267738371441,-3.952884085868291,-6.003345014977501,-13.323664387451329,-7.283382155955086,39.88520918233382
2022-10-01,8.231451437854842,-1.5549008433673572,9.12092418964372,-1.7859303918969616,4.886061700440758,-1.1671184307837201,1.2285049756097566,5.034758917565263,2.9992189443832875,42.8844281267171
2022-11-01,3.358195630148042,12.966496714524933,2.216157625941828,8.45450917020475,1.6672769478876748,1.5270166820249398,0.5932409237483838,4.159687641044984,4.367822666940692,47.252250793657794
